datetime,SOC
10/11/17 0:00,0.139237057
10/11/17 0:00,0.336988415
10/11/17 0:00,0.349737359
10/11/17 0:00,0.145667349
10/11/17 0:00,0
10/11/17 0:00,0.135901365
10/11/17 0:00,0.381660182
10/11/17 0:00,0.1
10/11/17 0:00,0.288150549
10/11/17 0:00,0.1
10/11/17 0:00,0.299259737
10/11/17 0:00,0.407679983
10/11/17 0:00,0.131639762
10/11/17 0:00,0.385947677
10/11/17 0:00,0.372699729
10/11/17 0:00,0.233797927
10/11/17 0:35,0.483006484
10/11/17 0:50,0.051402739
10/11/17 1:10,0.08573196
10/11/17 1:10,0.408204652
10/11/17 1:20,0.325214225
10/11/17 1:30,0.472093649
10/11/17 1:45,0.386926406
10/11/17 1:55,0.144465626
10/11/17 2:00,0.184929533
10/11/17 3:59,0.41225784
10/11/17 4:19,0.351483276
10/11/17 4:25,0.195537353
10/11/17 4:30,0.400345766
10/11/17 4:37,0.1
10/11/17 4:50,0.166301029
10/11/17 4:50,0.259883956
10/11/17 5:02,0.1
10/11/17 5:08,0.282245023
10/11/17 5:15,0.220176158
10/11/17 5:15,0.331729406
10/11/17 5:30,0.303624413
10/11/17 5:30,0.467116796
10/11/17 5:30,0.433283934
10/11/17 5:40,0.011121312
10/11/17 5:45,0.1
10/11/17 5:45,0.423373915
10/11/17 5:45,0.366592504
10/11/17 5:47,0.403451189
10/11/17 5:50,0.211776794
10/11/17 5:50,0.330373784
10/11/17 5:50,0.271491125
10/11/17 5:54,0.1
10/11/17 5:55,0.279829185
10/11/17 5:55,0.188892817
10/11/17 5:55,0.1
10/11/17 6:00,0.1
10/11/17 6:00,0.186614812
10/11/17 6:00,0.327383715
10/11/17 6:00,0.183728351
10/11/17 6:00,0.202484611
10/11/17 6:00,0.311125194
10/11/17 6:00,0.252004756
10/11/17 6:05,0.1
10/11/17 6:10,0.386748631
10/11/17 6:15,0.083259353
10/11/17 6:15,0.438421091
10/11/17 6:15,0.181313312
10/11/17 6:18,0.170926315
10/11/17 6:20,0.031025695
10/11/17 6:22,0.222825984
10/11/17 6:23,0.419739038
10/11/17 6:25,0.046351322
10/11/17 6:25,0.344555651
10/11/17 6:30,0.051506942
10/11/17 6:30,0.289957903
10/11/17 6:30,0.148075905
10/11/17 6:30,0.046955931
10/11/17 6:30,0.388355583
10/11/17 6:30,0.426432089
10/11/17 6:30,0.278244072
10/11/17 6:30,0.484141306
10/11/17 6:31,0.079099666
10/11/17 6:31,0.410457052
10/11/17 6:33,0.1
10/11/17 6:35,0.1
10/11/17 6:35,0.260836318
10/11/17 6:36,0.251978277
10/11/17 6:38,0.410547249
10/11/17 6:40,0.294353706
10/11/17 6:40,0.26385696
10/11/17 6:40,0.308680978
10/11/17 6:40,0.429914626
10/11/17 6:45,0.39807471
10/11/17 6:45,0.1158557
10/11/17 6:45,0.283503109
10/11/17 6:45,0.148171472
10/11/17 6:45,0.256098022
10/11/17 6:45,0.156928223
10/11/17 6:45,0.325725333
10/11/17 6:45,0.405649014
10/11/17 6:45,0.440205751
10/11/17 6:45,0.415246913
10/11/17 6:45,0.10072493
10/11/17 6:45,0.37304631
10/11/17 6:45,0.234161767
10/11/17 6:45,0.396849398
10/11/17 6:48,0.129055828
10/11/17 6:50,0.102518429
10/11/17 6:50,0.232785274
10/11/17 6:50,0.1
10/11/17 6:50,0.147315165
10/11/17 6:50,0.430529684
10/11/17 6:50,0.186315314
10/11/17 6:55,0.359523065
10/11/17 6:55,0.289305507
10/11/17 6:55,0.451453239
10/11/17 6:55,0.081556157
10/11/17 6:58,0.177761102
10/11/17 6:58,0.381377004
10/11/17 7:00,0.149556338
10/11/17 7:00,0.372956026
10/11/17 7:00,0.18394903
10/11/17 7:00,0.211316917
10/11/17 7:00,0.1
10/11/17 7:00,0.354882829
10/11/17 7:00,0.1
10/11/17 7:00,0.406935142
10/11/17 7:00,0.22249424
10/11/17 7:00,0.403517044
10/11/17 7:00,0.303323268
10/11/17 7:00,0.284381297
10/11/17 7:00,0.158097904
10/11/17 7:00,0.1
10/11/17 7:00,0.1
10/11/17 7:00,0.131387745
10/11/17 7:00,0.1
10/11/17 7:00,0.378758086
10/11/17 7:02,0.19367715
10/11/17 7:03,0.1
10/11/17 7:05,0.272861027
10/11/17 7:05,0.347449996
10/11/17 7:06,0.130771172
10/11/17 7:09,0.154461558
10/11/17 7:10,0.125776958
10/11/17 7:10,0.139237057
10/11/17 7:10,0.315093127
10/11/17 7:10,0.055936847
10/11/17 7:10,0.276432561
10/11/17 7:10,0.1
10/11/17 7:10,0.474789855
10/11/17 7:12,0.336561605
10/11/17 7:12,0.37224778
10/11/17 7:12,0.1
10/11/17 7:15,0.149240467
10/11/17 7:15,0.314869033
10/11/17 7:15,0.118625735
10/11/17 7:20,0.377931867
10/11/17 7:20,0.1
10/11/17 7:20,0.081556157
10/11/17 7:20,0.145667349
10/11/17 7:20,0.169488777
10/11/17 7:20,0.153828246
10/11/17 7:20,0.097870941
10/11/17 7:22,0.156167496
10/11/17 7:25,0
10/11/17 7:25,0.39437713
10/11/17 7:25,0.29341427
10/11/17 7:25,0.23112006
10/11/17 7:26,0.239951661
10/11/17 7:26,0.234287074
10/11/17 7:28,0.18703132
10/11/17 7:29,0.1
10/11/17 7:30,0.1
10/11/17 7:30,0.1
10/11/17 7:30,0.1
10/11/17 7:30,0.1
10/11/17 7:30,0.12182826
10/11/17 7:30,0.38508285
10/11/17 7:30,0.392886093
