,number_of_vehicle_parked,power_demand
2018-01-04 00:00:00,2090.0,0.0
2018-01-04 00:01:00,2090.0,0.0
2018-01-04 00:02:00,2090.0,0.0
2018-01-04 00:03:00,2090.0,0.0
2018-01-04 00:04:00,2089.0,0.0
2018-01-04 00:05:00,2089.0,0.0
2018-01-04 00:06:00,2089.0,0.0
2018-01-04 00:07:00,2089.0,0.0
2018-01-04 00:08:00,2089.0,0.0
2018-01-04 00:09:00,2090.0,0.0
2018-01-04 00:10:00,2089.0,0.0
2018-01-04 00:11:00,2089.0,0.0
2018-01-04 00:12:00,2089.0,0.0
2018-01-04 00:13:00,2089.0,0.0
2018-01-04 00:14:00,2089.0,0.0
2018-01-04 00:15:00,2088.0,0.0
2018-01-04 00:16:00,2088.0,0.0
2018-01-04 00:17:00,2087.0,0.0
2018-01-04 00:18:00,2087.0,0.0
2018-01-04 00:19:00,2087.0,0.0
2018-01-04 00:20:00,2087.0,0.0
2018-01-04 00:21:00,2087.0,0.0
2018-01-04 00:22:00,2087.0,0.0
2018-01-04 00:23:00,2087.0,0.0
2018-01-04 00:24:00,2087.0,0.0
2018-01-04 00:25:00,2088.0,0.0
2018-01-04 00:26:00,2088.0,0.0
2018-01-04 00:27:00,2088.0,0.0
2018-01-04 00:28:00,2089.0,0.0
2018-01-04 00:29:00,2089.0,0.0
2018-01-04 00:30:00,2088.0,0.0
2018-01-04 00:31:00,2088.0,0.0
2018-01-04 00:32:00,2088.0,0.0
2018-01-04 00:33:00,2088.0,0.0
2018-01-04 00:34:00,2088.0,0.0
2018-01-04 00:35:00,2090.0,0.0
2018-01-04 00:36:00,2090.0,0.0
2018-01-04 00:37:00,2090.0,0.0
2018-01-04 00:38:00,2090.0,0.0
2018-01-04 00:39:00,2090.0,0.0
2018-01-04 00:40:00,2092.0,0.0
2018-01-04 00:41:00,2091.0,0.0
2018-01-04 00:42:00,2091.0,0.0
2018-01-04 00:43:00,2091.0,0.0
2018-01-04 00:44:00,2091.0,0.0
2018-01-04 00:45:00,2090.0,0.0
2018-01-04 00:46:00,2090.0,0.0
2018-01-04 00:47:00,2091.0,0.0
2018-01-04 00:48:00,2091.0,0.0
2018-01-04 00:49:00,2091.0,0.0
2018-01-04 00:50:00,2091.0,0.0
2018-01-04 00:51:00,2091.0,0.0
2018-01-04 00:52:00,2091.0,0.0
2018-01-04 00:53:00,2091.0,0.0
2018-01-04 00:54:00,2091.0,0.0
2018-01-04 00:55:00,2092.0,0.0
2018-01-04 00:56:00,2092.0,0.0
2018-01-04 00:57:00,2092.0,0.0
2018-01-04 00:58:00,2092.0,0.0
2018-01-04 00:59:00,2092.0,0.0
2018-01-04 01:00:00,2085.0,0.0
2018-01-04 01:01:00,2085.0,0.0
2018-01-04 01:02:00,2085.0,0.0
2018-01-04 01:03:00,2085.0,0.0
2018-01-04 01:04:00,2086.0,0.0
2018-01-04 01:05:00,2086.0,0.0
2018-01-04 01:06:00,2086.0,0.0
2018-01-04 01:07:00,2086.0,0.0
2018-01-04 01:08:00,2086.0,0.0
2018-01-04 01:09:00,2086.0,0.0
2018-01-04 01:10:00,2086.0,0.0
2018-01-04 01:11:00,2086.0,0.0
2018-01-04 01:12:00,2086.0,0.0
2018-01-04 01:13:00,2086.0,0.0
2018-01-04 01:14:00,2086.0,0.0
2018-01-04 01:15:00,2086.0,0.0
2018-01-04 01:16:00,2086.0,0.0
2018-01-04 01:17:00,2086.0,0.0
2018-01-04 01:18:00,2086.0,0.0
2018-01-04 01:19:00,2086.0,0.0
2018-01-04 01:20:00,2087.0,0.0
2018-01-04 01:21:00,2087.0,0.0
2018-01-04 01:22:00,2087.0,0.0
2018-01-04 01:23:00,2087.0,0.0
2018-01-04 01:24:00,2087.0,0.0
2018-01-04 01:25:00,2088.0,0.0
2018-01-04 01:26:00,2088.0,0.0
2018-01-04 01:27:00,2088.0,0.0
2018-01-04 01:28:00,2088.0,0.0
2018-01-04 01:29:00,2088.0,0.0
2018-01-04 01:30:00,2090.0,0.0
2018-01-04 01:31:00,2090.0,0.0
2018-01-04 01:32:00,2090.0,0.0
2018-01-04 01:33:00,2090.0,0.0
2018-01-04 01:34:00,2090.0,0.0
2018-01-04 01:35:00,2091.0,0.0
2018-01-04 01:36:00,2091.0,0.0
2018-01-04 01:37:00,2091.0,0.0
2018-01-04 01:38:00,2091.0,0.0
2018-01-04 01:39:00,2091.0,0.0
2018-01-04 01:40:00,2091.0,0.0
2018-01-04 01:41:00,2091.0,0.0
2018-01-04 01:42:00,2091.0,0.0
2018-01-04 01:43:00,2091.0,0.0
2018-01-04 01:44:00,2091.0,0.0
2018-01-04 01:45:00,2091.0,0.0
2018-01-04 01:46:00,2091.0,0.0
2018-01-04 01:47:00,2091.0,0.0
2018-01-04 01:48:00,2091.0,0.0
2018-01-04 01:49:00,2091.0,0.0
2018-01-04 01:50:00,2092.0,0.0
2018-01-04 01:51:00,2092.0,0.0
2018-01-04 01:52:00,2092.0,0.0
2018-01-04 01:53:00,2092.0,0.0
2018-01-04 01:54:00,2092.0,0.0
2018-01-04 01:55:00,2092.0,0.0
2018-01-04 01:56:00,2092.0,0.0
2018-01-04 01:57:00,2092.0,0.0
2018-01-04 01:58:00,2092.0,0.0
2018-01-04 01:59:00,2092.0,0.0
2018-01-04 02:00:00,2093.0,0.0
2018-01-04 02:01:00,2093.0,0.0
2018-01-04 02:02:00,2093.0,0.0
2018-01-04 02:03:00,2093.0,0.0
2018-01-04 02:04:00,2093.0,0.0
2018-01-04 02:05:00,2093.0,0.0
2018-01-04 02:06:00,2093.0,0.0
2018-01-04 02:07:00,2093.0,0.0
2018-01-04 02:08:00,2093.0,0.0
2018-01-04 02:09:00,2093.0,0.0
2018-01-04 02:10:00,2093.0,0.0
2018-01-04 02:11:00,2093.0,0.0
2018-01-04 02:12:00,2093.0,0.0
2018-01-04 02:13:00,2093.0,0.0
2018-01-04 02:14:00,2093.0,0.0
2018-01-04 02:15:00,2093.0,0.0
2018-01-04 02:16:00,2093.0,0.0
2018-01-04 02:17:00,2093.0,0.0
2018-01-04 02:18:00,2093.0,0.0
2018-01-04 02:19:00,2093.0,0.0
2018-01-04 02:20:00,2093.0,0.0
2018-01-04 02:21:00,2093.0,0.0
2018-01-04 02:22:00,2093.0,0.0
2018-01-04 02:23:00,2093.0,0.0
2018-01-04 02:24:00,2093.0,0.0
2018-01-04 02:25:00,2093.0,0.0
2018-01-04 02:26:00,2093.0,0.0
2018-01-04 02:27:00,2093.0,0.0
2018-01-04 02:28:00,2093.0,0.0
2018-01-04 02:29:00,2093.0,0.0
2018-01-04 02:30:00,2093.0,0.0
2018-01-04 02:31:00,2093.0,0.0
2018-01-04 02:32:00,2093.0,0.0
2018-01-04 02:33:00,2093.0,0.0
2018-01-04 02:34:00,2093.0,0.0
2018-01-04 02:35:00,2093.0,0.0
2018-01-04 02:36:00,2093.0,0.0
2018-01-04 02:37:00,2093.0,0.0
2018-01-04 02:38:00,2093.0,0.0
2018-01-04 02:39:00,2093.0,0.0
2018-01-04 02:40:00,2093.0,0.0
2018-01-04 02:41:00,2093.0,0.0
2018-01-04 02:42:00,2093.0,0.0
2018-01-04 02:43:00,2093.0,0.0
2018-01-04 02:44:00,2093.0,0.0
2018-01-04 02:45:00,2093.0,0.0
2018-01-04 02:46:00,2093.0,0.0
2018-01-04 02:47:00,2093.0,0.0
2018-01-04 02:48:00,2093.0,0.0
2018-01-04 02:49:00,2094.0,0.0
2018-01-04 02:50:00,2093.0,0.0
2018-01-04 02:51:00,2093.0,0.0
2018-01-04 02:52:00,2093.0,0.0
2018-01-04 02:53:00,2093.0,0.0
2018-01-04 02:54:00,2093.0,0.0
2018-01-04 02:55:00,2094.0,0.0
2018-01-04 02:56:00,2094.0,0.0
2018-01-04 02:57:00,2094.0,0.0
2018-01-04 02:58:00,2094.0,0.0
2018-01-04 02:59:00,2094.0,0.0
2018-01-04 03:00:00,2094.0,0.0
2018-01-04 03:01:00,2094.0,0.0
2018-01-04 03:02:00,2094.0,0.0
2018-01-04 03:03:00,2094.0,0.0
2018-01-04 03:04:00,2094.0,0.0
2018-01-04 03:05:00,2094.0,0.0
2018-01-04 03:06:00,2094.0,0.0
2018-01-04 03:07:00,2094.0,0.0
2018-01-04 03:08:00,2094.0,0.0
2018-01-04 03:09:00,2094.0,0.0
2018-01-04 03:10:00,2094.0,0.0
2018-01-04 03:11:00,2094.0,0.0
2018-01-04 03:12:00,2094.0,0.0
2018-01-04 03:13:00,2094.0,0.0
2018-01-04 03:14:00,2094.0,0.0
2018-01-04 03:15:00,2093.0,0.0
2018-01-04 03:16:00,2093.0,0.0
2018-01-04 03:17:00,2093.0,0.0
2018-01-04 03:18:00,2093.0,0.0
2018-01-04 03:19:00,2093.0,0.0
2018-01-04 03:20:00,2093.0,0.0
2018-01-04 03:21:00,2093.0,0.0
2018-01-04 03:22:00,2093.0,0.0
2018-01-04 03:23:00,2093.0,0.0
2018-01-04 03:24:00,2093.0,0.0
2018-01-04 03:25:00,2093.0,0.0
2018-01-04 03:26:00,2093.0,0.0
2018-01-04 03:27:00,2093.0,0.0
2018-01-04 03:28:00,2093.0,0.0
2018-01-04 03:29:00,2093.0,0.0
2018-01-04 03:30:00,2093.0,0.0
2018-01-04 03:31:00,2093.0,0.0
2018-01-04 03:32:00,2093.0,0.0
2018-01-04 03:33:00,2093.0,0.0
2018-01-04 03:34:00,2093.0,0.0
2018-01-04 03:35:00,2094.0,0.0
2018-01-04 03:36:00,2093.0,0.0
2018-01-04 03:37:00,2093.0,0.0
2018-01-04 03:38:00,2093.0,0.0
2018-01-04 03:39:00,2093.0,0.0
2018-01-04 03:40:00,2093.0,0.0
2018-01-04 03:41:00,2093.0,0.0
2018-01-04 03:42:00,2093.0,0.0
2018-01-04 03:43:00,2093.0,0.0
2018-01-04 03:44:00,2093.0,0.0
2018-01-04 03:45:00,2091.0,0.0
2018-01-04 03:46:00,2091.0,0.0
2018-01-04 03:47:00,2091.0,0.0
2018-01-04 03:48:00,2091.0,0.0
2018-01-04 03:49:00,2091.0,0.0
2018-01-04 03:50:00,2091.0,0.0
2018-01-04 03:51:00,2091.0,0.0
2018-01-04 03:52:00,2091.0,0.0
2018-01-04 03:53:00,2091.0,0.0
2018-01-04 03:54:00,2091.0,0.0
2018-01-04 03:55:00,2091.0,0.0
2018-01-04 03:56:00,2092.0,0.0
2018-01-04 03:57:00,2092.0,0.0
2018-01-04 03:58:00,2092.0,0.0
2018-01-04 03:59:00,2094.0,0.0
2018-01-04 04:00:00,2089.0,0.0
2018-01-04 04:01:00,2089.0,0.0
2018-01-04 04:02:00,2089.0,0.0
2018-01-04 04:03:00,2089.0,0.0
2018-01-04 04:04:00,2089.0,0.0
2018-01-04 04:05:00,2089.0,0.0
2018-01-04 04:06:00,2089.0,0.0
2018-01-04 04:07:00,2089.0,0.0
2018-01-04 04:08:00,2089.0,0.0
2018-01-04 04:09:00,2089.0,0.0
2018-01-04 04:10:00,2087.0,0.0
2018-01-04 04:11:00,2087.0,0.0
2018-01-04 04:12:00,2087.0,0.0
2018-01-04 04:13:00,2087.0,0.0
2018-01-04 04:14:00,2087.0,0.0
2018-01-04 04:15:00,2086.0,0.0
2018-01-04 04:16:00,2086.0,0.0
2018-01-04 04:17:00,2086.0,0.0
2018-01-04 04:18:00,2086.0,0.0
2018-01-04 04:19:00,2085.0,0.0
2018-01-04 04:20:00,2085.0,0.0
2018-01-04 04:21:00,2085.0,0.0
2018-01-04 04:22:00,2085.0,0.0
2018-01-04 04:23:00,2085.0,0.0
2018-01-04 04:24:00,2085.0,0.0
2018-01-04 04:25:00,2083.0,0.0
2018-01-04 04:26:00,2083.0,0.0
2018-01-04 04:27:00,2083.0,0.0
2018-01-04 04:28:00,2083.0,0.0
2018-01-04 04:29:00,2083.0,0.0
2018-01-04 04:30:00,2078.0,0.0
2018-01-04 04:31:00,2078.0,0.0
2018-01-04 04:32:00,2078.0,0.0
2018-01-04 04:33:00,2077.0,0.0
2018-01-04 04:34:00,2077.0,0.0
2018-01-04 04:35:00,2077.0,0.0040480279335
2018-01-04 04:36:00,2077.0,0.0040480279335
2018-01-04 04:37:00,2077.0,0.0040480279335
2018-01-04 04:38:00,2077.0,0.0040480279335
2018-01-04 04:39:00,2077.0,0.0040480279335
2018-01-04 04:40:00,2077.0,0.0040480279335
2018-01-04 04:41:00,2076.0,0.0040480279335
2018-01-04 04:42:00,2076.0,0.0040480279335
2018-01-04 04:43:00,2076.0,0.0040480279335
2018-01-04 04:44:00,2076.0,0.0040480279335
2018-01-04 04:45:00,2075.0,0.0
2018-01-04 04:46:00,2076.0,0.0
2018-01-04 04:47:00,2076.0,0.0
2018-01-04 04:48:00,2076.0,0.0
2018-01-04 04:49:00,2076.0,0.0
2018-01-04 04:50:00,2075.0,0.0
2018-01-04 04:51:00,2075.0,0.0
2018-01-04 04:52:00,2075.0,0.0
2018-01-04 04:53:00,2074.0,0.0
2018-01-04 04:54:00,2075.0,0.0
2018-01-04 04:55:00,2075.0,0.0
2018-01-04 04:56:00,2075.0,0.0
2018-01-04 04:57:00,2075.0,0.0
2018-01-04 04:58:00,2075.0,0.0
2018-01-04 04:59:00,2075.0,0.0
2018-01-04 05:00:00,2061.0,0.0
2018-01-04 05:01:00,2061.0,0.0
2018-01-04 05:02:00,2061.0,0.0
2018-01-04 05:03:00,2061.0,0.0
2018-01-04 05:04:00,2061.0,0.0
2018-01-04 05:05:00,2063.0,0.0
2018-01-04 05:06:00,2063.0,0.0
2018-01-04 05:07:00,2063.0,0.0
2018-01-04 05:08:00,2063.0,0.0
2018-01-04 05:09:00,2063.0,0.0
2018-01-04 05:10:00,2061.0,0.0
2018-01-04 05:11:00,2061.0,0.0
2018-01-04 05:12:00,2061.0,0.0
2018-01-04 05:13:00,2061.0,0.0
2018-01-04 05:14:00,2061.0,0.0
2018-01-04 05:15:00,2059.0,0.0
2018-01-04 05:16:00,2058.0,0.0
2018-01-04 05:17:00,2059.0,0.0
2018-01-04 05:18:00,2059.0,0.0
2018-01-04 05:19:00,2060.0,0.0
2018-01-04 05:20:00,2054.0,0.0
2018-01-04 05:21:00,2054.0,0.0
2018-01-04 05:22:00,2055.0,0.0
2018-01-04 05:23:00,2056.0,0.0
2018-01-04 05:24:00,2056.0,0.0
2018-01-04 05:25:00,2057.0,0.0
2018-01-04 05:26:00,2057.0,0.0
2018-01-04 05:27:00,2057.0,0.0
2018-01-04 05:28:00,2057.0,0.0
2018-01-04 05:29:00,2056.0,0.0
2018-01-04 05:30:00,2037.0,0.0
2018-01-04 05:31:00,2037.0,0.0
2018-01-04 05:32:00,2036.0,0.0
2018-01-04 05:33:00,2035.0,0.0
2018-01-04 05:34:00,2035.0,0.0
2018-01-04 05:35:00,2039.0,0.00430238547658
2018-01-04 05:36:00,2038.0,0.00430238547658
2018-01-04 05:37:00,2039.0,0.00430238547658
2018-01-04 05:38:00,2040.0,0.00430238547658
2018-01-04 05:39:00,2040.0,0.00430238547658
2018-01-04 05:40:00,2041.0,0.00430238547658
2018-01-04 05:41:00,2041.0,0.00430238547658
2018-01-04 05:42:00,2042.0,0.00430238547658
2018-01-04 05:43:00,2041.0,0.00430238547658
2018-01-04 05:44:00,2041.0,0.00430238547658
2018-01-04 05:45:00,2037.0,0.0
2018-01-04 05:46:00,2037.0,0.0
2018-01-04 05:47:00,2037.0,0.0
2018-01-04 05:48:00,2039.0,0.0
2018-01-04 05:49:00,2040.0,0.0
2018-01-04 05:50:00,2042.0,0.0
2018-01-04 05:51:00,2041.0,0.0
2018-01-04 05:52:00,2039.0,0.0
2018-01-04 05:53:00,2039.0,0.0
2018-01-04 05:54:00,2040.0,0.0
2018-01-04 05:55:00,2043.0,0.0
2018-01-04 05:56:00,2044.0,0.0
2018-01-04 05:57:00,2044.0,0.0
2018-01-04 05:58:00,2042.0,0.0
2018-01-04 05:59:00,2042.0,0.0
2018-01-04 06:00:00,2009.0,0.0
2018-01-04 06:01:00,2009.0,0.0
2018-01-04 06:02:00,2010.0,0.0
2018-01-04 06:03:00,2010.0,0.0
2018-01-04 06:04:00,2010.0,0.0
2018-01-04 06:05:00,2005.0,0.0
2018-01-04 06:06:00,2006.0,0.0
2018-01-04 06:07:00,2008.0,0.0
2018-01-04 06:08:00,2010.0,0.0
2018-01-04 06:09:00,2010.0,0.0
2018-01-04 06:10:00,2012.0,0.0
2018-01-04 06:11:00,2011.0,0.0
2018-01-04 06:12:00,2010.0,0.0
2018-01-04 06:13:00,2011.0,0.0
2018-01-04 06:14:00,2012.0,0.0
2018-01-04 06:15:00,1988.0,0.0
2018-01-04 06:16:00,1989.0,0.0
2018-01-04 06:17:00,1993.0,0.0
2018-01-04 06:18:00,1992.0,0.0
2018-01-04 06:19:00,1992.0,0.0
2018-01-04 06:20:00,1986.0,0.0
2018-01-04 06:21:00,1985.0,0.0
2018-01-04 06:22:00,1988.0,0.00282531795697
2018-01-04 06:23:00,1986.0,0.00282531795697
2018-01-04 06:24:00,1986.0,0.00282531795697
2018-01-04 06:25:00,1983.0,0.00282531795697
2018-01-04 06:26:00,1982.0,0.00282531795697
2018-01-04 06:27:00,1983.0,0.00282531795697
2018-01-04 06:28:00,1983.0,0.00282531795697
2018-01-04 06:29:00,1983.0,0.00282531795697
2018-01-04 06:30:00,1948.0,0.00282531795697
2018-01-04 06:31:00,1946.0,0.00282531795697
2018-01-04 06:32:00,1947.0,0.0
2018-01-04 06:33:00,1947.0,0.0
2018-01-04 06:34:00,1947.0,0.0
2018-01-04 06:35:00,1948.0,0.0
2018-01-04 06:36:00,1947.0,0.0
2018-01-04 06:37:00,1946.0,0.0
2018-01-04 06:38:00,1945.0,0.0
2018-01-04 06:39:00,1946.0,0.0
2018-01-04 06:40:00,1946.0,0.0
2018-01-04 06:41:00,1946.0,0.0
2018-01-04 06:42:00,1949.0,0.0
2018-01-04 06:43:00,1949.0,0.0
2018-01-04 06:44:00,1950.0,0.0
2018-01-04 06:45:00,1944.0,0.0
2018-01-04 06:46:00,1944.0,0.0
2018-01-04 06:47:00,1944.0,0.0
2018-01-04 06:48:00,1941.0,0.0
2018-01-04 06:49:00,1943.0,0.0
2018-01-04 06:50:00,1948.0,0.0
2018-01-04 06:51:00,1952.0,0.0
2018-01-04 06:52:00,1959.0,0.0
2018-01-04 06:53:00,1957.0,0.0
2018-01-04 06:54:00,1955.0,0.0
2018-01-04 06:55:00,1960.0,0.0
2018-01-04 06:56:00,1961.0,0.0
2018-01-04 06:57:00,1963.0,0.0
2018-01-04 06:58:00,1961.0,0.0
2018-01-04 06:59:00,1960.0,0.0
2018-01-04 07:00:00,1925.0,0.00444971545817
2018-01-04 07:01:00,1927.0,0.00444971545817
2018-01-04 07:02:00,1929.0,0.00444971545817
2018-01-04 07:03:00,1927.0,0.00444971545817
2018-01-04 07:04:00,1926.0,0.00444971545817
2018-01-04 07:05:00,1940.0,0.00444971545817
2018-01-04 07:06:00,1942.0,0.00444971545817
2018-01-04 07:07:00,1941.0,0.00444971545817
2018-01-04 07:08:00,1938.0,0.00444971545817
2018-01-04 07:09:00,1937.0,0.00444971545817
2018-01-04 07:10:00,1924.0,0.0
2018-01-04 07:11:00,1923.0,0.0
2018-01-04 07:12:00,1924.0,0.0
2018-01-04 07:13:00,1922.0,0.0
2018-01-04 07:14:00,1926.0,0.0
2018-01-04 07:15:00,1904.0,0.0
2018-01-04 07:16:00,1901.0,0.0
2018-01-04 07:17:00,1904.0,0.0
2018-01-04 07:18:00,1907.0,0.0
2018-01-04 07:19:00,1907.0,0.0
2018-01-04 07:20:00,1894.0,0.0
2018-01-04 07:21:00,1890.0,0.0
2018-01-04 07:22:00,1894.0,0.0
2018-01-04 07:23:00,1894.0,0.0
2018-01-04 07:24:00,1894.0,0.0
2018-01-04 07:25:00,1899.0,0.0
2018-01-04 07:26:00,1897.0,0.0
2018-01-04 07:27:00,1896.0,0.0
2018-01-04 07:28:00,1899.0,0.0
2018-01-04 07:29:00,1902.0,0.0
2018-01-04 07:30:00,1850.0,0.0
2018-01-04 07:31:00,1849.0,0.0
2018-01-04 07:32:00,1846.0,0.0
2018-01-04 07:33:00,1852.0,0.0
2018-01-04 07:34:00,1853.0,0.0
2018-01-04 07:35:00,1867.0,0.0
2018-01-04 07:36:00,1865.0,0.00544440568453
2018-01-04 07:37:00,1868.0,0.00544440568453
2018-01-04 07:38:00,1870.0,0.00544440568453
2018-01-04 07:39:00,1871.0,0.00544440568453
2018-01-04 07:40:00,1873.0,0.00544440568453
2018-01-04 07:41:00,1866.0,0.00544440568453
2018-01-04 07:42:00,1869.0,0.00544440568453
2018-01-04 07:43:00,1870.0,0.00544440568453
2018-01-04 07:44:00,1870.0,0.00544440568453
2018-01-04 07:45:00,1849.0,0.00712624467298
2018-01-04 07:46:00,1848.0,0.00168183898845
2018-01-04 07:47:00,1849.0,0.00168183898845
2018-01-04 07:48:00,1853.0,0.00168183898845
2018-01-04 07:49:00,1851.0,0.00168183898845
2018-01-04 07:50:00,1876.0,0.00168183898845
2018-01-04 07:51:00,1875.0,0.00168183898845
2018-01-04 07:52:00,1874.0,0.00168183898845
2018-01-04 07:53:00,1873.0,0.00168183898845
2018-01-04 07:54:00,1874.0,0.00168183898845
2018-01-04 07:55:00,1904.0,0.0
2018-01-04 07:56:00,1902.0,0.0
2018-01-04 07:57:00,1904.0,0.0
2018-01-04 07:58:00,1912.0,0.0
2018-01-04 07:59:00,1910.0,0.0
2018-01-04 08:00:00,1888.0,0.00594093357393
2018-01-04 08:01:00,1886.0,0.00594093357393
2018-01-04 08:02:00,1891.0,0.00594093357393
2018-01-04 08:03:00,1894.0,0.00594093357393
2018-01-04 08:04:00,1895.0,0.00594093357393
2018-01-04 08:05:00,1917.0,0.00594093357393
2018-01-04 08:06:00,1916.0,0.00594093357393
2018-01-04 08:07:00,1920.0,0.00594093357393
2018-01-04 08:08:00,1918.0,0.00594093357393
2018-01-04 08:09:00,1925.0,0.00594093357393
2018-01-04 08:10:00,1925.0,0.0
2018-01-04 08:11:00,1925.0,0.0
2018-01-04 08:12:00,1925.0,0.0
2018-01-04 08:13:00,1926.0,0.0
2018-01-04 08:14:00,1926.0,0.0
2018-01-04 08:15:00,1933.0,0.0056770010391
2018-01-04 08:16:00,1931.0,0.00878227167042
2018-01-04 08:17:00,1931.0,0.00878227167042
2018-01-04 08:18:00,1929.0,0.00878227167042
2018-01-04 08:19:00,1931.0,0.00878227167042
2018-01-04 08:20:00,1945.0,0.00878227167042
2018-01-04 08:21:00,1946.0,0.00878227167042
2018-01-04 08:22:00,1949.0,0.00878227167042
2018-01-04 08:23:00,1948.0,0.00878227167042
2018-01-04 08:24:00,1950.0,0.00310527063132
2018-01-04 08:25:00,1950.0,0.00310527063132
2018-01-04 08:26:00,1953.0,0.0
2018-01-04 08:27:00,1953.0,0.0
2018-01-04 08:28:00,1955.0,0.0
2018-01-04 08:29:00,1955.0,0.0
2018-01-04 08:30:00,1930.0,0.0
2018-01-04 08:31:00,1931.0,0.0
2018-01-04 08:32:00,1931.0,0.0
2018-01-04 08:33:00,1932.0,0.0
2018-01-04 08:34:00,1931.0,0.0
2018-01-04 08:35:00,1941.0,0.0
2018-01-04 08:36:00,1939.0,0.0
2018-01-04 08:37:00,1940.0,0.0
2018-01-04 08:38:00,1940.0,0.00797919496695
2018-01-04 08:39:00,1952.0,0.00797919496695
2018-01-04 08:40:00,1952.0,0.00797919496695
2018-01-04 08:41:00,1955.0,0.00797919496695
2018-01-04 08:42:00,1955.0,0.00797919496695
2018-01-04 08:43:00,1956.0,0.00797919496695
2018-01-04 08:44:00,1956.0,0.00797919496695
2018-01-04 08:45:00,1965.0,0.00797919496695
2018-01-04 08:46:00,1964.0,0.00797919496695
2018-01-04 08:47:00,1966.0,0.00797919496695
2018-01-04 08:48:00,1965.0,0.0
2018-01-04 08:49:00,1964.0,0.0
2018-01-04 08:50:00,1956.0,0.0
2018-01-04 08:51:00,1955.0,0.0
2018-01-04 08:52:00,1956.0,0.0
2018-01-04 08:53:00,1957.0,0.0
2018-01-04 08:54:00,1965.0,0.0
2018-01-04 08:55:00,1964.0,0.0
2018-01-04 08:56:00,1967.0,0.0
2018-01-04 08:57:00,1967.0,0.0
2018-01-04 08:58:00,1971.0,0.0
2018-01-04 08:59:00,1971.0,0.0
2018-01-04 09:00:00,1917.0,0.00907599060396
2018-01-04 09:01:00,1917.0,0.00907599060396
2018-01-04 09:02:00,1920.0,0.00907599060396
2018-01-04 09:03:00,1923.0,0.00907599060396
2018-01-04 09:04:00,1923.0,0.00907599060396
2018-01-04 09:05:00,1932.0,0.0115948838663
2018-01-04 09:06:00,1933.0,0.0115948838663
2018-01-04 09:07:00,1936.0,0.0115948838663
2018-01-04 09:08:00,1938.0,0.0115948838663
2018-01-04 09:09:00,1937.0,0.0115948838663
2018-01-04 09:10:00,1940.0,0.00251889326232
2018-01-04 09:11:00,1941.0,0.00251889326232
2018-01-04 09:12:00,1942.0,0.00251889326232
2018-01-04 09:13:00,1942.0,0.00251889326232
2018-01-04 09:14:00,1944.0,0.00251889326232
2018-01-04 09:15:00,1944.0,0.0
2018-01-04 09:16:00,1947.0,0.0
2018-01-04 09:17:00,1949.0,0.0
2018-01-04 09:18:00,1949.0,0.0
2018-01-04 09:19:00,1950.0,0.0
2018-01-04 09:20:00,1970.0,0.0
2018-01-04 09:21:00,1971.0,0.0
2018-01-04 09:22:00,1974.0,0.0
2018-01-04 09:23:00,1974.0,0.0
2018-01-04 09:24:00,1974.0,0.0
2018-01-04 09:25:00,1977.0,0.0
2018-01-04 09:26:00,1973.0,0.0
2018-01-04 09:27:00,1976.0,0.0
2018-01-04 09:28:00,1978.0,0.0
2018-01-04 09:29:00,1976.0,0.0
2018-01-04 09:30:00,1950.0,0.00483891403883
2018-01-04 09:31:00,1947.0,0.00483891403883
2018-01-04 09:32:00,1951.0,0.00483891403883
2018-01-04 09:33:00,1952.0,0.00483891403883
2018-01-04 09:34:00,1949.0,0.00483891403883
2018-01-04 09:35:00,1957.0,0.0
2018-01-04 09:36:00,1954.0,0.0
2018-01-04 09:37:00,1955.0,0.0
2018-01-04 09:38:00,1957.0,0.0
2018-01-04 09:39:00,1960.0,0.0
2018-01-04 09:40:00,1972.0,0.0
2018-01-04 09:41:00,1974.0,0.0
2018-01-04 09:42:00,1970.0,0.0
2018-01-04 09:43:00,1973.0,0.0
2018-01-04 09:44:00,1974.0,0.0
2018-01-04 09:45:00,1964.0,0.0063
2018-01-04 09:46:00,1961.0,0.0063
2018-01-04 09:47:00,1962.0,0.0063
2018-01-04 09:48:00,1963.0,0.0063
2018-01-04 09:49:00,1961.0,0.0063
2018-01-04 09:50:00,1950.0,0.0063
2018-01-04 09:51:00,1952.0,0.0063
2018-01-04 09:52:00,1958.0,0.0063
2018-01-04 09:53:00,1959.0,0.0063
2018-01-04 09:54:00,1957.0,0.0063
2018-01-04 09:55:00,1972.0,0.00471683019001
2018-01-04 09:56:00,1974.0,0.00471683019001
2018-01-04 09:57:00,1980.0,0.00471683019001
2018-01-04 09:58:00,1982.0,0.00471683019001
2018-01-04 09:59:00,1983.0,0.00471683019001
2018-01-04 10:00:00,1905.0,0.00982762007439
2018-01-04 10:01:00,1901.0,0.00982762007439
2018-01-04 10:02:00,1902.0,0.00982762007439
2018-01-04 10:03:00,1902.0,0.00982762007439
2018-01-04 10:04:00,1904.0,0.00982762007439
2018-01-04 10:05:00,1922.0,0.0115741975805
2018-01-04 10:06:00,1920.0,0.0115741975805
2018-01-04 10:07:00,1921.0,0.0115741975805
2018-01-04 10:08:00,1922.0,0.0115741975805
2018-01-04 10:09:00,1924.0,0.0115741975805
2018-01-04 10:10:00,1941.0,0.0064634076961
2018-01-04 10:11:00,1938.0,0.0064634076961
