2017-06-05 11:40:00,78939.3457747
2017-06-05 11:45:00,80212.3257329
2017-06-05 11:50:00,81819.8823241
2017-06-05 11:55:00,82907.9050824
2017-06-05 12:00:00,84442.0189645
2017-06-05 12:05:00,85945.2830886
2017-06-05 12:10:00,86389.883177
2017-06-05 12:15:00,86882.5231289
2017-06-05 12:20:00,87703.5897152
2017-06-05 12:25:00,88257.9105033
2017-06-05 12:30:00,89337.4447759
2017-06-05 12:35:00,90912.4006294
2017-06-05 12:40:00,91761.6620789
2017-06-05 12:45:00,92411.2981294
2017-06-05 12:50:00,93535.4257917
2017-06-05 12:55:00,94376.9176272
2017-06-05 13:00:00,95141.6006339
2017-06-05 13:05:00,96171.3472505
2017-06-05 13:10:00,96963.4105855
2017-06-05 13:15:00,97877.4300387
2017-06-05 13:20:00,99360.6352646
2017-06-05 13:25:00,100423.236617
2017-06-05 13:30:00,101423.948556
2017-06-05 13:35:00,102573.431855
2017-06-05 13:40:00,103163.765561
2017-06-05 13:45:00,104027.640272
2017-06-05 13:50:00,104946.444467
2017-06-05 13:55:00,105394.893757
2017-06-05 14:00:00,106150.36216
2017-06-05 14:05:00,107291.119395
2017-06-05 14:10:00,107997.04337
2017-06-05 14:15:00,108275.239755
2017-06-05 14:20:00,108741.597698
2017-06-05 14:25:00,109957.098589
2017-06-05 14:30:00,111880.724005
2017-06-05 14:35:00,113733.3137
2017-06-05 14:40:00,114688.382595
2017-06-05 14:45:00,116457.158092
2017-06-05 14:50:00,118885.293295
2017-06-05 14:55:00,120204.793528
2017-06-05 15:00:00,121210.133663
2017-06-05 15:05:00,122661.851285
2017-06-05 15:10:00,123996.403237
2017-06-05 15:15:00,125992.027169
2017-06-05 15:20:00,126995.12796
2017-06-05 15:25:00,127662.215842
2017-06-05 15:30:00,128899.204733
2017-06-05 15:35:00,131167.268295
2017-06-05 15:40:00,133416.516606
2017-06-05 15:45:00,135806.822829
2017-06-05 15:50:00,137652.1544
2017-06-05 15:55:00,138702.126779
2017-06-05 16:00:00,140168.485413
2017-06-05 16:05:00,141227.713432
2017-06-05 16:10:00,142179.55816
2017-06-05 16:15:00,143665.682764
2017-06-05 16:20:00,146240.202129
2017-06-05 16:25:00,148562.312732
2017-06-05 16:30:00,150432.204475
2017-06-05 16:35:00,151732.961968
2017-06-05 16:40:00,152926.130595
2017-06-05 16:45:00,155429.805373
2017-06-05 16:50:00,158163.328008
2017-06-05 16:55:00,160505.499373
2017-06-05 17:00:00,163398.095763
2017-06-05 17:05:00,165863.722179
2017-06-05 17:10:00,167765.369196
2017-06-05 17:15:00,168845.423279
2017-06-05 17:20:00,169426.71197
2017-06-05 17:25:00,169625.229268
2017-06-05 17:30:00,170990.029126
2017-06-05 17:35:00,173520.073405
2017-06-05 17:40:00,175459.27297
2017-06-05 17:45:00,177172.71358
2017-06-05 17:50:00,179258.650459
2017-06-05 17:55:00,181073.420778
2017-06-05 18:00:00,183403.990155
2017-06-05 18:05:00,186511.092518
2017-06-05 18:10:00,188667.550784
2017-06-05 18:15:00,189778.530143
2017-06-05 18:20:00,190459.495528
2017-06-05 18:25:00,190950.969758
2017-06-05 18:30:00,191580.797273
2017-06-05 18:35:00,192302.86031
2017-06-05 18:40:00,192789.474276
2017-06-05 18:45:00,193768.978926
2017-06-05 18:50:00,194884.729717
2017-06-05 18:55:00,195585.86714
2017-06-05 19:00:00,196189.226949
2017-06-05 19:05:00,196823.676753
2017-06-05 19:10:00,197378.683728
2017-06-05 19:15:00,198305.01638
2017-06-05 19:20:00,199536.121903
2017-06-05 19:25:00,200389.85045
2017-06-05 19:30:00,201314.559784
2017-06-05 19:35:00,202161.541731
2017-06-05 19:40:00,202528.125136
2017-06-05 19:45:00,202616.993455
2017-06-05 19:50:00,202795.881289
2017-06-05 19:55:00,203094.027678
2017-06-05 20:00:00,203353.734169
2017-06-05 20:05:00,203587.814061
2017-06-05 20:10:00,203783.534697
2017-06-05 20:15:00,204199.611787
2017-06-05 20:20:00,204620.837127
2017-06-05 20:25:00,204728.074056
2017-06-05 20:30:00,204944.692967
2017-06-05 20:35:00,205305.724485
2017-06-05 20:40:00,205600.463373
2017-06-05 20:45:00,206238.000546
2017-06-05 20:50:00,206983.207021
2017-06-05 20:55:00,207241.202602
2017-06-05 21:00:00,207422.648947
2017-06-05 21:05:00,207725.05952
2017-06-05 21:10:00,207994.908501
2017-06-05 21:15:00,208243.049752
2017-06-05 21:20:00,208342.306252
2017-06-05 21:25:00,208342.306252
2017-06-05 21:30:00,208522.777684
2017-06-05 21:35:00,208823.563403
2017-06-05 21:40:00,208943.87769
2017-06-05 21:45:00,208943.87769
2017-06-05 21:50:00,208943.87769
2017-06-05 21:55:00,208943.87769
2017-06-05 22:00:00,209160.496602
2017-06-05 22:05:00,209521.52812
2017-06-05 22:10:00,210017.936204
2017-06-05 22:15:00,210879.599444
2017-06-05 22:20:00,211500.055084
2017-06-05 22:25:00,211610.842959
2017-06-05 22:30:00,212047.698556
2017-06-05 22:35:00,212775.791219
2017-06-05 22:40:00,213304.252784
2017-06-05 22:45:00,213699.626951
2017-06-05 22:50:00,213857.776618
2017-06-05 22:55:00,213857.776618
2017-06-05 23:00:00,214010.517676
2017-06-05 23:05:00,214265.086106
2017-06-05 23:10:00,214511.532299
2017-06-05 23:15:00,214940.662697
2017-06-05 23:20:00,215350.573628
2017-06-05 23:25:00,215475.972981
2017-06-05 23:30:00,215475.972981
2017-06-05 23:35:00,215475.972981
2017-06-05 23:40:00,215639.560531
2017-06-05 23:45:00,216128.82536
2017-06-05 23:50:00,216598.915245
2017-06-05 23:55:00,216743.327853
