datetime,SOC
10/7/17 18:10,0.398832408
10/9/17 18:10,0.391730849
10/7/17 9:30,0.370020022
10/8/17 18:30,0.412894333
10/10/17 9:30,0.126945306
10/11/17 18:30,0.17395754
10/8/17 10:30,0.428449295
10/11/17 10:30,0.439945535
10/8/17 16:00,0.359937754
10/11/17 6:40,0.26385696
10/10/17 15:04,0.26385696
10/10/17 18:10,0.354035766
10/11/17 17:49,0.292780777
10/10/17 6:40,0.258361211
10/9/17 5:37,0.36942053
10/11/17 11:25,0.419033639
10/9/17 18:30,0.395053197
10/8/17 17:34,0.358814267
10/11/17 17:34,0.41966887
10/11/17 18:00,0.1
10/6/17 7:30,0.1
10/7/17 7:30,0.1
10/8/17 7:30,0.1
10/9/17 7:30,0.1
10/10/17 7:30,0.1
10/11/17 7:30,0.336543917
10/11/17 12:50,0.407897875
10/7/17 15:20,0.273995703
10/9/17 8:45,0.273995703
10/11/17 8:45,0.329188034
10/10/17 20:10,0.36136135
10/7/17 7:35,0.281435011
10/9/17 12:50,0.281435011
10/11/17 7:35,0.412332155
10/10/17 9:45,0.337240144
10/11/17 17:04,0.46610787
10/7/17 14:30,0.1
10/9/17 14:30,0.1
10/11/17 14:30,0.1
10/6/17 14:10,0.1
10/7/17 14:10,0.1
10/8/17 14:10,0.1
10/9/17 14:10,0.1
10/10/17 14:10,0.1
10/11/17 14:10,0.1
10/10/17 15:57,0.387279252
10/8/17 12:15,0.418456029
10/10/17 13:15,0.201001533
10/7/17 12:15,0.281215458
10/8/17 22:30,0.204433626
10/10/17 18:50,0.332072505
10/9/17 8:45,0.204433626
10/7/17 16:04,0.364161315
10/9/17 6:30,0.25328562
10/11/17 6:30,0.278244072
10/9/17 9:45,0.245088053
10/7/17 21:45,0.270046506
10/9/17 21:45,0.222773916
10/11/17 10:25,0.381620594
10/8/17 17:00,0.268739021
10/9/17 12:00,0.26563785
10/10/17 17:42,0.285647059
10/9/17 16:40,0.381475203
10/9/17 17:40,0.393035435
10/6/17 5:30,0.356616066
10/7/17 5:30,0.414965996
10/8/17 5:30,0.145667349
10/8/17 15:45,0.303624413
10/9/17 5:30,0.1
10/10/17 0:00,0.145667349
10/10/17 5:30,0.303624413
10/11/17 0:00,0.145667349
10/11/17 5:30,0.303624413
10/8/17 7:20,0.1
10/11/17 7:20,0.145667349
10/9/17 11:00,0.181680554
10/7/17 17:10,0.400317142
10/10/17 13:15,0.400317142
10/11/17 23:30,0.399207662
10/8/17 19:10,0.399207662
10/7/17 18:46,0.290806534
10/9/17 18:20,0.418358108
10/11/17 18:20,0.164626135
10/11/17 14:59,0.331548261
10/10/17 7:30,0.356683325
